,channel,videoId,videoKind,publishedDateTime,videoTitle,playlistId,categoryId,duration,viewCount,likeCount,dislikeCount,score,participantId,numOfVotes,mean,std
7358,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gDhZ_HWMGHc,youtube#video,2018-07-23T16:00:08.000Z,Crazy Laws That Still Exist Around The World,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT6M4S,1723354.0,24441.0,1332.0,"0, 2","['A3NNWJI1G86RJ2', 'A3T3CRF61D218E']",2,1.0,1.0
7359,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gDm39Fhrqos,youtube#video,2019-08-18T03:15:01.000Z,How To Lose 10 LBS of Weight In A Month  || CHALLENGE,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT10M3S,323046.0,9860.0,340.0,"0, 1, 2","['A2G92T4A1U377C', 'A2D4RMKLUQ6RZA', 'AJW15EZADTNAF']",3,1.0,0.8164965809277259
7360,UCZYTClx2T1of7BRZ86-8fow | SciShow,gEFMya7zQKo,youtube#video,2016-02-09T22:00:00.000Z,Where Does Love Come From?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT2M32S,314735.0,9473.0,175.0,"0, 0, 2","['A397UZ7NAKTL0P', 'A3IN9YBTU78SBS', 'AH31QLJ57XC8W']",3,0.6666666666666666,0.9428090415820634
7361,UC7_gcs09iThXybpVgjHZ_7g | PBS Space Time,gEagBK4Xb1w,youtube#video,2015-05-06T21:44:26.000Z,Should the First Mars Mission Be All Women? | Space Time | PBS Digital Studios,UU7_gcs09iThXybpVgjHZ_7g,27.0,PT10M39S,519441.0,9084.0,2694.0,"1, 1","['A3YP2RNFZ1PQP', 'A3GRDYAGMTAU02']",2,1.0,0.0
7362,UCCODtTcd5M1JavPCOr_Uydg | Extra Credits,gErFdHiTBRw,youtube#video,2017-10-04T17:00:14.000Z,The Problem with Power Fantasies - We're Not Always Right - Extra Credits,UUCODtTcd5M1JavPCOr_Uydg,20.0,PT6M47S,545584.0,21110.0,837.0,"1, 2","['A3QU964EOJXS56', 'A3BHWR32XVJSXJ']",2,1.5,0.5
7363,UC7_gcs09iThXybpVgjHZ_7g | PBS Space Time,gEyXTQ9do-c,youtube#video,2019-03-28T19:15:01.000Z,Could the Universe End by Tearing Apart Every Atom?,UU7_gcs09iThXybpVgjHZ_7g,27.0,PT15M49S,576412.0,14304.0,256.0,"0, 0","['AC54HUSIFWSP', 'A2G92T4A1U377C']",2,0.0,0.0
7364,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gGBf2XYlXF8,youtube#video,2019-09-01T20:15:02.000Z,The Business Deception That Cost $60 Billion,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT7M48S,229043.0,4134.0,114.0,"0, 0, 0","['A38G8EDRTFCS9S', 'A2KX6B80R6UBRO', 'A20MHE48O1SO56']",3,0.0,0.0
7365,UCftwRNsjfRo08xYE31tkiyw | WIRED,gGaxo98yHuI,youtube#video,2017-04-19T16:00:40.000Z,Bill Nye Answers Science Questions From Twitter | Tech Support | WIRED,UUftwRNsjfRo08xYE31tkiyw,28.0,PT8M52S,7753194.0,219249.0,12024.0,"2, 2, 3","['A37E36IPU0BJX5', 'A3R6X4Z0ZF3BL7', 'A2Q8SSOT8VLBDT']",3,2.333333333333333,0.4714045207910317
7366,UCsooa4yRKGN_zEE8iknghZA | TED-Ed,gGeLxjgUNG4,youtube#video,2015-01-15T16:10:33.000Z,Could a blind eye regenerate? - David Davila,UUsooa4yRKGN_zEE8iknghZA,27.0,PT4M7S,241475.0,4429.0,49.0,"0, 0, 0","['A1YFETJK9CSLGP', 'A3GR8MTLTV0QW6', 'A20VT3EOYFC6HS']",3,0.0,0.0
7367,UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,gI-qXk7XojA,youtube#video,2017-03-08T23:27:55.000Z,Boolean Logic & Logic Gates: Crash Course Computer Science #3,UUX6b17PVsYBQ0ip5gyeme-Q,27.0,PT10M7S,1266064.0,25112.0,451.0,"0, 1","[nan, 'AXHC7OMH8XE9U']",1,0.5,0.5
7368,UCZWlSUNDvCCS1hBiXV0zKcA | PragerU,gIKIdE0vYok,youtube#video,2017-12-11T10:03:04.000Z,Social Security Won't Give You Security,UUZWlSUNDvCCS1hBiXV0zKcA,27.0,PT5M43S,694683.0,17457.0,732.0,"0, 0","['A1WBSYXJA7CD2Z', 'ALHT37PYQA05D']",2,0.0,0.0
7369,UCZYTClx2T1of7BRZ86-8fow | SciShow,gIPIqOiSknY,youtube#video,2017-05-04T09:00:01.000Z,How Are Search Engines So Fast?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT3M52S,262085.0,10047.0,1005.0,"0, 2, 2","['A2HX13XTRKDD9C', 'A18G2CLYSTENK', 'A2D4RMKLUQ6RZA']",3,1.333333333333333,0.9428090415820634
7370,UCftwRNsjfRo08xYE31tkiyw | WIRED,gIiLlRbVYHk,youtube#video,2019-11-26T17:00:18.000Z,Rhett & Link Explore Their Impact on the Internet | Data of Me | WIRED,UUftwRNsjfRo08xYE31tkiyw,24.0,PT11M43S,537207.0,17279.0,294.0,0,['A3INW9GHEU7FLU'],1,0.0,0.0
7371,UCZYTClx2T1of7BRZ86-8fow | SciShow,gIicTlGaGQE,youtube#video,2017-08-08T21:32:43.000Z,How Does a Photon Become a Film Photo?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT3M53S,141997.0,5362.0,84.0,2,['A3K2VLYC2UX2DN'],1,2.0,0.0
7372,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,gIsL1nYBofg,youtube#video,2018-05-01T14:00:08.000Z,Watch A Skilled Bladesmith Make A $960 Kitchen Knife,UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT3M41S,127086.0,1894.0,91.0,"2, 2","['A2FIMENJ9UMN7M', 'A3AYDZLIK17L9K']",2,2.0,0.0
7373,UC7_gcs09iThXybpVgjHZ_7g | PBS Space Time,gJ5KV3rzuag,youtube#video,2015-03-04T21:48:46.000Z,Should We Colonize Venus Instead of Mars? | Space Time | PBS Digital Studios,UU7_gcs09iThXybpVgjHZ_7g,27.0,PT7M37S,4012900.0,68602.0,5991.0,0,['A2G92T4A1U377C'],1,0.0,0.0
7374,UCftwRNsjfRo08xYE31tkiyw | WIRED,gJBt92DHyFI,youtube#video,2019-08-08T16:00:02.000Z,Former NASA Astronaut Explains How Sleep Is Different in Space | WIRED,UUftwRNsjfRo08xYE31tkiyw,28.0,PT15M22S,1803040.0,36049.0,783.0,"0, 2","['A86CAG3LG83GG', 'A17TKHT8FEVH0R']",2,1.0,1.0
7375,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gJIpHxn0CDU,youtube#video,2019-03-26T20:15:00.000Z,The Man With The 30 Second Memory,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT11M49S,384045.0,7352.0,267.0,"0, 0","['A16QZSBYXE5VY8', 'A1O6NAOVMJ1XVC']",2,0.0,0.0
7376,UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,gJgQR6xiZGs,youtube#video,2015-09-26T21:54:07.000Z,Affirmative Action: Crash Course Government and Politics #32,UUX6b17PVsYBQ0ip5gyeme-Q,27.0,PT7M14S,414026.0,5390.0,605.0,"0, 1","['A3INW9GHEU7FLU', 'A2Z0V2A4SP5QE0']",2,0.5,0.5
7377,UCZYTClx2T1of7BRZ86-8fow | SciShow,gJhu9mH-RTM,youtube#video,2017-09-12T21:51:03.000Z,How to Stop Getting Zapped By Static,UUZYTClx2T1of7BRZ86-8fow,27.0,PT5M16S,484346.0,10307.0,1273.0,"0, 2","['A2CS92S5XOYS3B', 'A3BHWR32XVJSXJ']",2,1.0,1.0
7378,UCsooa4yRKGN_zEE8iknghZA | TED-Ed,gKfjHTk8KrY,youtube#video,2017-05-22T15:02:47.000Z,History’s deadliest colors - J. V. Maranto,UUsooa4yRKGN_zEE8iknghZA,27.0,PT5M14S,4121658.0,73996.0,1079.0,0,['A2LGEIY8RXI1EW'],1,0.0,0.0
7379,UCP5tjEmvPItGyLhmjdwP7Ww | RealLifeLore,gLX7sKOBsrM,youtube#video,2018-07-07T14:32:40.000Z,The Big Problem With Interstellar Travel,UUP5tjEmvPItGyLhmjdwP7Ww,27.0,PT6M1S,1357833.0,33559.0,1685.0,"0, 1, 1","['A3U2UNSYDPS933', 'A1NSHNH3MNFRGW', 'A1KT961AGMES82']",3,0.6666666666666666,0.4714045207910317
7380,UC64UiPJwM_e9AqAd7RiD7JA | Today I Found Out,gMDGhwcaEds,youtube#video,2019-03-25T18:00:43.000Z,That Time the US Military Made an Atomic Cannon,UU64UiPJwM_e9AqAd7RiD7JA,27.0,PT7M7S,117339.0,4862.0,58.0,0,['AC54HUSIFWSP'],1,0.0,0.0
7381,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gMgXiGKVdsQ,youtube#video,2019-10-01T20:15:00.000Z,"""I Was Attacked By A Shark""",UUfdNM3NAhaBOXCafH7krzrA,27.0,PT10M4S,182305.0,5990.0,114.0,"0, 0","['A140DPSW275GFR', 'A1O6NAOVMJ1XVC']",2,0.0,0.0
7382,UCLXo7UDZvByw2ixzpQCufnA | Vox,gMqZR3pqMjg,youtube#video,2017-05-16T12:00:03.000Z,The surprising pattern behind color names around the world,UULXo7UDZvByw2ixzpQCufnA,25.0,PT6M46S,4257277.0,131421.0,2823.0,0,['A12FTSX85NQ8N9'],1,0.0,0.0
7384,UCLXo7UDZvByw2ixzpQCufnA | Vox,gOGDDh1thaQ,youtube#video,2018-10-01T12:00:10.000Z,How Jackson Pollock became so overrated,UULXo7UDZvByw2ixzpQCufnA,25.0,PT8M20S,1175826.0,20490.0,2538.0,"0, 0, 0","['A2FQQ6M82TDCVS', 'A3T3CRF61D218E', 'A2E8U8ZMA246U1']",3,0.0,0.0
7386,UCRcgy6GzDeccI7dkbbBna3Q | LEMMiNO,gPgO6vx1UiU,youtube#video,2016-05-07T19:03:12.000Z,Top 10 Facts - Dark Souls,UURcgy6GzDeccI7dkbbBna3Q,24.0,PT14M26S,2126967.0,53659.0,757.0,"1, 2","['A2KC0PSGG2OIQX', 'A29DPTJAMWQ74F']",2,1.5,0.5
7387,UCCODtTcd5M1JavPCOr_Uydg | Extra Credits,gPnSgEfmvUo,youtube#video,2019-06-17T17:29:59.000Z,Ōkuninushi’s Tale - Japanese Myth - Extra Mythology,UUCODtTcd5M1JavPCOr_Uydg,27.0,PT8M37S,267616.0,11619.0,181.0,"0, 0","['A2CS92S5XOYS3B', 'A3AYDZLIK17L9K']",2,0.0,0.0
7388,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gQBt4kbclAU,youtube#video,2018-11-20T17:15:00.000Z,50 Insane Fighter Jets Facts That Will Shock You!,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT14M40S,2157063.0,22993.0,5716.0,"0, 0","['A2LGEIY8RXI1EW', 'A2Z0V2A4SP5QE0']",2,0.0,0.0
7389,UCH4BNI0-FOK2dMXoFtViWHw | It's Okay To Be Smart,gQJHuG1Byj0,youtube#video,2018-11-15T19:40:26.000Z,The Dinosaur On Your Dinner Table,UUH4BNI0-FOK2dMXoFtViWHw,27.0,PT10M37S,331148.0,8957.0,325.0,"0, 1, 2","['A1O6NAOVMJ1XVC', 'A3P04JZJNOYILR', 'A16QZSBYXE5VY8']",3,1.0,0.8164965809277259
7390,UCsooa4yRKGN_zEE8iknghZA | TED-Ed,gQbZX9JEQsQ,youtube#video,2018-07-31T15:00:48.000Z,Did ancient Troy really exist? - Einav Zamir Dembin,UUsooa4yRKGN_zEE8iknghZA,27.0,PT4M38S,790992.0,18641.0,283.0,"0, 0","['AC54HUSIFWSP', 'A3GRDYAGMTAU02']",2,0.0,0.0
7391,UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,gR3igiwaeyc,youtube#video,2017-04-17T21:00:01.000Z,Karl Marx & Conflict Theory: Crash Course Sociology #6,UUX6b17PVsYBQ0ip5gyeme-Q,27.0,PT11M19S,1014362.0,19577.0,1301.0,"0, 2","['A2726YRGIF5ZXL', 'A2OP2ZANIM5ZV']",2,1.0,1.0
7392,UCphTF9wHwhCt-BzIq-s4V-g | What If,gR7-6MY3nek,youtube#video,2019-07-15T20:51:05.000Z,What If You Were the First Person on Mars?,UUphTF9wHwhCt-BzIq-s4V-g,28.0,PT4M40S,406048.0,9102.0,197.0,"0, 0","['ALHT37PYQA05D', 'A3J4QZVB7RJQ0U']",2,0.0,0.0
7393,UC7_gcs09iThXybpVgjHZ_7g | PBS Space Time,gSKzgpt4HBU,youtube#video,2016-01-06T17:53:40.000Z,The True Nature of Matter and Mass | Space Time | PBS Digital Studios,UU7_gcs09iThXybpVgjHZ_7g,27.0,PT10M48S,1077806.0,18129.0,231.0,"0, 0","['A2KWEVSI7P1RGQ', 'AYMJAMX7Z7YHG']",2,0.0,0.0
7394,UCkJEpR7JmS36tajD34Gp4VA | Psych2Go,gSYcN8mkLYA,youtube#video,2018-09-30T16:45:37.000Z,Top 7 Types of Dreams You SHOULD Know About!,UUkJEpR7JmS36tajD34Gp4VA,27.0,PT4M37S,710224.0,39031.0,417.0,"2, 2","['A27A01GJV2BYHN', 'A2FIMENJ9UMN7M']",2,2.0,0.0
7395,UC64UiPJwM_e9AqAd7RiD7JA | Today I Found Out,gSeqGL-CZ_c,youtube#video,2017-12-18T17:15:43.000Z,Is the Happiest Man in China Photo Real or Fake?,UU64UiPJwM_e9AqAd7RiD7JA,27.0,PT6M2S,144772.0,4550.0,132.0,"0, 0","['A2KWEVSI7P1RGQ', 'AVT0YEI6ESW25']",2,0.0,0.0
7396,UCLXo7UDZvByw2ixzpQCufnA | Vox,gTLbLeow2nQ,youtube#video,2016-04-29T17:47:02.000Z,Vikings never wore horned helmets. Here's why people thought they did.,UULXo7UDZvByw2ixzpQCufnA,25.0,PT3M47S,289857.0,5129.0,142.0,0,['A2ZM10511OH8WY'],1,0.0,0.0
7398,UCZYTClx2T1of7BRZ86-8fow | SciShow,gTsArY9o9LU,youtube#video,2017-03-02T22:00:03.000Z,Is There DNA in Dirt?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT4M56S,263118.0,8631.0,75.0,0,['A2LGEIY8RXI1EW'],1,0.0,0.0
7399,UCftwRNsjfRo08xYE31tkiyw | WIRED,gU8_SVJBsmc,youtube#video,2015-06-04T14:06:09.000Z,Best & Worst Foods for California’s Drought,UUftwRNsjfRo08xYE31tkiyw,25.0,PT7M32S,110494.0,1515.0,75.0,"0, 0","['AA4KKLIU4C3NY', 'AYMJAMX7Z7YHG']",2,0.0,0.0
7400,UCLXo7UDZvByw2ixzpQCufnA | Vox,gU8rQWh_qtc,youtube#video,2015-05-18T14:24:33.000Z,Why does the US have 800 military bases around the world?,UULXo7UDZvByw2ixzpQCufnA,25.0,PT4M,3320260.0,36995.0,4174.0,1,['A3QU964EOJXS56'],1,1.0,0.0
7402,UCRyIP2oznv4UPAl1jmKS5kA | Top 10s,gUAxAfcSo9Q,youtube#video,2017-09-12T23:26:53.000Z,Child Actors You WON'T Recognize Today,UURyIP2oznv4UPAl1jmKS5kA,27.0,PT10M4S,2780925.0,27593.0,1399.0,"0, 2","['A2KWEVSI7P1RGQ', 'A1ZYJ9H5USAI8P']",2,1.0,1.0
7403,UCpJmBQ8iNHXeQ7jQWDyGe3A | Life Noggin,gUhxcdzRgLQ,youtube#video,2017-07-31T13:00:04.000Z,What Can You Do RIGHT NOW To Save The Earth?,UUpJmBQ8iNHXeQ7jQWDyGe3A,27.0,PT3M8S,987989.0,21046.0,574.0,1,['AXHC7OMH8XE9U'],1,1.0,0.0
7404,UCH4BNI0-FOK2dMXoFtViWHw | It's Okay To Be Smart,gUpKta9yfCk,youtube#video,2019-07-03T16:09:38.000Z,Seeing a Black Hole with a Planet-Sized Telescope | STELLAR,UUH4BNI0-FOK2dMXoFtViWHw,27.0,PT7M29S,209719.0,9203.0,117.0,"1, 1, 1","['A28ZPY6D5AS7GZ', 'AB8BRFF4ZTZ40', 'A3U2UNSYDPS933']",3,1.0,0.0
7405,UCH4BNI0-FOK2dMXoFtViWHw | It's Okay To Be Smart,gVad-hJOC9k,youtube#video,2016-01-25T17:14:51.000Z,This Is Not a Rainbow,UUH4BNI0-FOK2dMXoFtViWHw,27.0,PT4M12S,556726.0,12498.0,276.0,"0, 1","['A2HX13XTRKDD9C', 'A1YFETJK9CSLGP']",2,0.5,0.5
7406,UCsooa4yRKGN_zEE8iknghZA | TED-Ed,gVdY9KXF_Sg,youtube#video,2016-04-19T15:04:42.000Z,The surprising reason you feel awful when you're sick - Marco A. Sotomayor,UUsooa4yRKGN_zEE8iknghZA,27.0,PT5M1S,2229263.0,39976.0,634.0,1,['A3J4QZVB7RJQ0U'],1,1.0,0.0
7407,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,gWAXOD29YDU,youtube#video,2018-04-27T14:00:05.000Z,How This Device Safely Removes Blood Clots,UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT3M15S,1616788.0,9316.0,219.0,"0, 0","['A1ICZRR7BO5HLU', 'A3ODGLELT1TPX']",2,0.0,0.0
7408,UC7_gcs09iThXybpVgjHZ_7g | PBS Space Time,gWYEnvMM1dA,youtube#video,2015-06-17T22:55:20.000Z,How to Signal Aliens | Space Time | PBS Digital Studios,UU7_gcs09iThXybpVgjHZ_7g,27.0,PT11M17S,342953.0,5037.0,94.0,"2, 2","['A3BHWR32XVJSXJ', 'A3YP2RNFZ1PQP']",2,2.0,0.0
7409,UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,gWoPI-VoFV0,youtube#video,2017-12-06T17:05:56.000Z,Interrogation - Mind Field S2 (Ep 3),UU6nSFpj9HTCZ5t-N3Rm3-HA,24.0,PT32M7S,,,,"0, 1","['A140DPSW275GFR', 'A3QU964EOJXS56']",2,0.5,0.5
7410,UCZYTClx2T1of7BRZ86-8fow | SciShow,gWuJdUJsLuo,youtube#video,2017-09-08T21:00:03.000Z,Two New Groundbreaking Cancer Treatments,UUZYTClx2T1of7BRZ86-8fow,27.0,PT5M6S,303077.0,12367.0,108.0,"0, 0","['A2KWEVSI7P1RGQ', 'A3GRDYAGMTAU02']",2,0.0,0.0
7411,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,gWxRLA2BWkw,youtube#video,2017-10-26T19:55:56.000Z,Sophia The Humanoid Robot Just Became A 'Robot Citizen',UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT1M46S,872813.0,3135.0,480.0,"0, 2","['A3GRDYAGMTAU02', 'A13T1T1VPOCMD3']",2,1.0,1.0
7412,UCZYTClx2T1of7BRZ86-8fow | SciShow,gX18QqFX8_k,youtube#video,2018-02-20T22:00:05.000Z,Could Humans Ever Breathe Water?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT2M35S,294367.0,9296.0,166.0,2,['A16QZSBYXE5VY8'],1,2.0,0.0
7413,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,gXMpLMQ2-RM,youtube#video,2016-06-19T16:00:02.000Z,Condom of the future,UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT1M18S,1111491.0,6666.0,595.0,"0, 0, 3","['A2ONQYOHK167IH', 'A3VA8TXLVV8ESX', 'A2IKZUG69SPJXO']",3,1.0,1.414213562373095
7414,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gXjZBSSiymI,youtube#video,2019-11-09T02:00:03.000Z,You Have Been Eating Horse Meat Without Knowing It,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT14M19S,261514.0,6728.0,250.0,"0, 0, 1","['A2Z0V2A4SP5QE0', 'A3MIMTJL7OVXJB', 'A2Z0V2A4SP5QE0']",2,0.3333333333333333,0.4714045207910317
7415,UC64UiPJwM_e9AqAd7RiD7JA | Today I Found Out,gXsI8aLJcEI,youtube#video,2016-11-05T16:00:07.000Z,Was One of the Bond Girls Really Formerly a Man?,UU64UiPJwM_e9AqAd7RiD7JA,27.0,PT4M56S,155497.0,3736.0,140.0,"0, 2","['A24RQYIDMV7OPK', 'A1F669OTXWIJW0']",2,1.0,1.0
7416,UCkJEpR7JmS36tajD34Gp4VA | Psych2Go,gZj176ZoM4Y,youtube#video,2018-10-26T04:39:55.000Z,How Your Childhood Affects Your Love Styles,UUkJEpR7JmS36tajD34Gp4VA,27.0,PT5M56S,6269303.0,219052.0,5761.0,"0, 0","['A3T3CRF61D218E', 'A2WYUG5PTNXZNT']",2,0.0,0.0
7417,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,gZroTx5wEhg,youtube#video,2018-01-25T17:17:24.000Z,Why Do You Yawn When Others Yawn?,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT7M1S,115059.0,3468.0,76.0,"0, 2","['A1O6NAOVMJ1XVC', 'A1TARNH07A75CG']",2,1.0,1.0
7418,UCfdNM3NAhaBOXCafH7krzrA | The Infographics Show,g_2FZ-V_4zs,youtube#video,2019-04-04T01:15:00.000Z,Why Mao Zedong Was The Most Brutal Tyrant,UUfdNM3NAhaBOXCafH7krzrA,27.0,PT14M8S,2028922.0,20007.0,2217.0,"0, 1, 2","['A1O6NAOVMJ1XVC', 'AR4UI9K92BUT3', 'A3BHWR32XVJSXJ']",3,1.0,0.8164965809277259
7419,UCftwRNsjfRo08xYE31tkiyw | WIRED,g_PtkN3aYFo,youtube#video,2017-09-19T09:55:20.000Z,"Harrison Ford and Ryan Gosling on Acting, Blade Running, and Their Pecs | Blade Runner 2049 | WIRED",UUftwRNsjfRo08xYE31tkiyw,1.0,PT6M,1001340.0,13302.0,283.0,0,['A36SUOEMOIXFSO'],1,0.0,0.0
7420,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,g__aWSEGosI,youtube#video,2015-11-24T20:00:00.000Z,North Korea's one-star airline,UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT2M24S,6757383.0,39282.0,2933.0,"1, 1, 2","['A3MBZBRLV92W6', 'ABGFBUCWV7C23', 'A2ZPJ62OCZOH8R']",3,1.333333333333333,0.4714045207910317
7421,UCZWlSUNDvCCS1hBiXV0zKcA | PragerU,g_a7dQXilCo,youtube#video,2017-05-22T09:05:45.000Z,The Inconvenient Truth About the Democratic Party,UUZWlSUNDvCCS1hBiXV0zKcA,27.0,PT5M50S,7329693.0,109365.0,10068.0,"0, 0","['A3GRDYAGMTAU02', 'A24RQYIDMV7OPK']",2,0.0,0.0
7422,UCZYTClx2T1of7BRZ86-8fow | SciShow,gaIqlW6VcMY,youtube#video,2015-04-10T23:14:27.000Z,The Radium Girls,UUZYTClx2T1of7BRZ86-8fow,27.0,PT4M39S,515166.0,11700.0,108.0,"0, 0","['A3GRDYAGMTAU02', 'A86CAG3LG83GG']",2,0.0,0.0
7423,UCLXo7UDZvByw2ixzpQCufnA | Vox,gaKwjvxukvg,youtube#video,2018-03-12T12:00:06.000Z,How the Kurds became a key player in Syria's war,UULXo7UDZvByw2ixzpQCufnA,25.0,PT5M43S,1607689.0,28235.0,4090.0,"0, 1","['A2HX13XTRKDD9C', 'A3T3CRF61D218E']",2,0.5,0.5
7425,UC64UiPJwM_e9AqAd7RiD7JA | Today I Found Out,gadcy5GxYNg,youtube#video,2017-08-30T16:41:12.000Z,"Why is it Called ""Going Dutch"" When You Pay for Yourself?",UU64UiPJwM_e9AqAd7RiD7JA,27.0,PT4M47S,117487.0,4677.0,78.0,"0, 1","['AYMJAMX7Z7YHG', 'A2HX13XTRKDD9C']",2,0.5,0.5
7426,UCVLZmDKeT-mV4H3ToYXIFYg | Tech Insider,gajEtR--GCg,youtube#video,2016-11-15T15:42:35.000Z,Fungi Mutarium mushroom eats plastic,UUVLZmDKeT-mV4H3ToYXIFYg,28.0,PT1M1S,503130.0,7152.0,188.0,"0, 0, 2","['AYMJAMX7Z7YHG', 'AXHC7OMH8XE9U', 'A35XZRK8CZWYBN']",3,0.6666666666666666,0.9428090415820634
7427,UCftwRNsjfRo08xYE31tkiyw | WIRED,gap2WssoxWc,youtube#video,2018-10-30T16:01:09.000Z,Keira Knightley & Mackenzie Foy Answer the Web's Most Searched Questions | WIRED,UUftwRNsjfRo08xYE31tkiyw,24.0,PT6M59S,2851165.0,55151.0,752.0,0,['A140DPSW275GFR'],1,0.0,0.0
7428,UCCODtTcd5M1JavPCOr_Uydg | Extra Credits,gbHizMGL3vc,youtube#video,2017-03-08T17:57:13.000Z,De-Gamification - Flexibility to Play Your Way - Extra Credits,UUCODtTcd5M1JavPCOr_Uydg,20.0,PT8M47S,307617.0,11016.0,164.0,"0, 1","['A2KWEVSI7P1RGQ', 'A3BHWR32XVJSXJ']",2,0.5,0.5
7429,UC64UiPJwM_e9AqAd7RiD7JA | Today I Found Out,gbXDNqrgG_g,youtube#video,2019-06-18T18:43:10.000Z,What Ever Happened to All the Moon Trees?,UU64UiPJwM_e9AqAd7RiD7JA,27.0,PT7M27S,287087.0,10715.0,208.0,"0, 1","['AA4KKLIU4C3NY', 'A2HX13XTRKDD9C']",2,0.5,0.5
7430,UCZYTClx2T1of7BRZ86-8fow | SciShow,gbt0WJTGVSo,youtube#video,2015-11-04T23:57:43.000Z,Weight Loss Pills: Fact Or Fiction?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT8M20S,703196.0,14280.0,222.0,"0, 1","['A2G92T4A1U377C', 'A39980PKUJE4NS']",2,0.5,0.5
7431,UCLXo7UDZvByw2ixzpQCufnA | Vox,gczHz0CPum4,youtube#video,2018-05-12T15:06:01.000Z,The big problem with comparing Trump to Nixon,UULXo7UDZvByw2ixzpQCufnA,25.0,PT8M44S,1289014.0,24629.0,5006.0,"0, 2","['A86CAG3LG83GG', 'AOWY4TEB0UCMX']",2,1.0,1.0
7433,UCZYTClx2T1of7BRZ86-8fow | SciShow,gdSHWMQT2X8,youtube#video,2016-04-04T21:00:01.000Z,How to Get Drunk on Bread,UUZYTClx2T1of7BRZ86-8fow,27.0,PT3M26S,525205.0,13864.0,172.0,"0, 0","['A36SUOEMOIXFSO', 'A86CAG3LG83GG']",2,0.0,0.0
7434,UC9RM-iSvTu1uPJb8X5yp3EQ | Wendover Productions,gdy0gBVWAzE,youtube#video,2019-02-05T18:20:16.000Z,Living Underwater: How Submarines Work,UU9RM-iSvTu1uPJb8X5yp3EQ,27.0,PT12M13S,3927383.0,57702.0,1377.0,"0, 0, 1, 2","['ANFE3MX7DI3J6', 'A21KGPIP2Y7HHS', 'A3U2UNSYDPS933', 'AKTQD9Y44G495']",4,0.75,0.82915619758885
7435,UCZYTClx2T1of7BRZ86-8fow | SciShow,gebVK1C9ZTg,youtube#video,2019-08-20T21:00:05.000Z,Can a Hot Drink Cool You Down?,UUZYTClx2T1of7BRZ86-8fow,27.0,PT3M18S,206482.0,10265.0,116.0,0,['A13FVM2C914A3H'],1,0.0,0.0
7436,UCsooa4yRKGN_zEE8iknghZA | TED-Ed,gedoSfZvBgE,youtube#video,2015-01-05T16:01:12.000Z,The benefits of a good night's sleep - Shai Marcu,UUsooa4yRKGN_zEE8iknghZA,27.0,PT5M45S,2932804.0,68943.0,463.0,0,['A36SUOEMOIXFSO'],1,0.0,0.0
7437,UC6nSFpj9HTCZ5t-N3Rm3-HA | Vsauce,geoe-6NBy10,youtube#video,2015-11-20T21:33:27.000Z,"Imports, Exports, and Exchange Rates: Crash Course Economics #15",UUX6b17PVsYBQ0ip5gyeme-Q,27.0,PT10M11S,1188859.0,14185.0,396.0,"0, 0","['A3BHWR32XVJSXJ', 'AYMJAMX7Z7YHG']",2,0.0,0.0
